Payment_Name,SM_Transmission_Date_ACH_File__c,Amount,Source_File
PY-01555401,2024-02-22,104.81,ACH_20240222.csv
PY-01555402,2024-02-22,76.94,ACH_20240222.csv
PY-01555403,2024-02-22,88.09,ACH_20240222.csv
PY-01555404,2024-02-22,76.94,ACH_20240222.csv
PY-01555405,2024-02-22,76.94,ACH_20240222.csv
PY-01555406,2024-02-22,82.51,ACH_20240222.csv
PY-01555407,2024-02-22,104.81,ACH_20240222.csv
PY-01555408,2024-02-22,98.49,ACH_20240222.csv
PY-01555409,2024-02-22,111.50,ACH_20240222.csv
PY-01555410,2024-02-22,115.96,ACH_20240222.csv
PY-01555411,2024-02-22,115.96,ACH_20240222.csv
PY-01555412,2024-02-22,44.03,ACH_20240222.csv
PY-01555413,2024-02-22,44.03,ACH_20240222.csv
PY-01555414,2024-02-22,82.51,ACH_20240222.csv
PY-01555415,2024-02-22,104.81,ACH_20240222.csv
PY-01555416,2024-02-22,88.09,ACH_20240222.csv
PY-01555417,2024-02-22,82.51,ACH_20240222.csv
PY-01555418,2024-02-22,111.50,ACH_20240222.csv
PY-01555419,2024-02-22,115.96,ACH_20240222.csv
PY-01555420,2024-02-22,115.96,ACH_20240222.csv
PY-01555421,2024-02-22,115.96,ACH_20240222.csv
PY-01555422,2024-02-22,115.96,ACH_20240222.csv
PY-01555423,2024-02-22,104.81,ACH_20240222.csv
PY-01555424,2024-02-22,115.96,ACH_20240222.csv
PY-01555425,2024-02-22,111.50,ACH_20240222.csv
PY-01555426,2024-02-22,104.81,ACH_20240222.csv
PY-01555427,2024-02-22,115.96,ACH_20240222.csv
PY-01555428,2024-02-22,115.96,ACH_20240222.csv
PY-01555429,2024-02-22,115.96,ACH_20240222.csv
PY-01555430,2024-02-22,115.96,ACH_20240222.csv
PY-01555431,2024-02-22,104.81,ACH_20240222.csv
PY-01555432,2024-02-22,104.81,ACH_20240222.csv
PY-01555433,2024-02-22,127.11,ACH_20240222.csv
PY-01555434,2024-02-22,104.81,ACH_20240222.csv
PY-01555435,2024-02-22,115.96,ACH_20240222.csv
PY-01555436,2024-02-22,104.81,ACH_20240222.csv
PY-01555437,2024-02-22,115.96,ACH_20240222.csv
PY-01555438,2024-02-22,83.63,ACH_20240222.csv
PY-01555439,2024-02-22,88.09,ACH_20240222.csv
PY-01555440,2024-02-22,115.96,ACH_20240222.csv
PY-01555441,2024-02-22,104.81,ACH_20240222.csv
PY-01555442,2024-02-22,115.96,ACH_20240222.csv
PY-01555443,2024-02-22,115.96,ACH_20240222.csv
PY-01555444,2024-02-22,88.09,ACH_20240222.csv
PY-01555445,2024-02-22,121.54,ACH_20240222.csv
PY-01555446,2024-02-22,115.96,ACH_20240222.csv
PY-01555447,2024-02-22,115.96,ACH_20240222.csv
PY-01555448,2024-02-22,104.81,ACH_20240222.csv
PY-01555449,2024-02-22,104.81,ACH_20240222.csv
PY-01555450,2024-02-22,115.96,ACH_20240222.csv
PY-01555451,2024-02-22,88.09,ACH_20240222.csv
PY-01555452,2024-02-22,149.41,ACH_20240222.csv
PY-01555453,2024-02-22,115.96,ACH_20240222.csv
PY-01555454,2024-02-22,88.09,ACH_20240222.csv
PY-01555455,2024-02-22,104.81,ACH_20240222.csv
PY-01555456,2024-02-22,115.96,ACH_20240222.csv
PY-01555457,2024-02-22,104.81,ACH_20240222.csv
PY-01555458,2024-02-22,115.96,ACH_20240222.csv
PY-01555459,2024-02-22,82.51,ACH_20240222.csv
PY-01555460,2024-02-22,115.96,ACH_20240222.csv
PY-01555461,2024-02-22,115.96,ACH_20240222.csv
PY-01555462,2024-02-22,115.96,ACH_20240222.csv
PY-01555463,2024-02-22,111.50,ACH_20240222.csv
PY-01555464,2024-02-22,115.96,ACH_20240222.csv
PY-01555465,2024-02-22,115.96,ACH_20240222.csv
PY-01555466,2024-02-22,111.50,ACH_20240222.csv
PY-01555467,2024-02-22,115.96,ACH_20240222.csv
PY-01555468,2024-02-22,104.81,ACH_20240222.csv
PY-01555469,2024-02-22,111.50,ACH_20240222.csv
PY-01555470,2024-02-22,115.96,ACH_20240222.csv
PY-01555471,2024-02-22,127.11,ACH_20240222.csv
PY-01555472,2024-02-22,115.96,ACH_20240222.csv
PY-01555473,2024-02-22,115.96,ACH_20240222.csv
PY-01555474,2024-02-22,115.96,ACH_20240222.csv
PY-01555475,2024-02-22,149.41,ACH_20240222.csv
PY-01555476,2024-02-22,82.51,ACH_20240222.csv
PY-01555477,2024-02-22,104.81,ACH_20240222.csv
PY-01555478,2024-02-22,115.96,ACH_20240222.csv
PY-01555479,2024-02-22,115.96,ACH_20240222.csv
PY-01555480,2024-02-22,82.51,ACH_20240222.csv
PY-01555481,2024-02-22,104.81,ACH_20240222.csv
PY-01555482,2024-02-22,104.81,ACH_20240222.csv
PY-01555483,2024-02-22,115.96,ACH_20240222.csv
PY-01555484,2024-02-22,115.96,ACH_20240222.csv
PY-01555485,2024-02-22,104.81,ACH_20240222.csv
PY-01555486,2024-02-22,115.96,ACH_20240222.csv
PY-01555487,2024-02-22,115.96,ACH_20240222.csv
PY-01555488,2024-02-22,115.96,ACH_20240222.csv
PY-01555489,2024-02-22,111.50,ACH_20240222.csv
PY-01555490,2024-02-22,115.96,ACH_20240222.csv
PY-01555491,2024-02-22,115.96,ACH_20240222.csv
PY-01555492,2024-02-22,104.81,ACH_20240222.csv
PY-01555493,2024-02-22,104.81,ACH_20240222.csv
PY-01555494,2024-02-22,82.51,ACH_20240222.csv
PY-01555495,2024-02-22,115.96,ACH_20240222.csv
PY-01555496,2024-02-22,115.96,ACH_20240222.csv
PY-01555497,2024-02-22,104.81,ACH_20240222.csv
PY-01555498,2024-02-22,111.50,ACH_20240222.csv
PY-01555499,2024-02-22,82.51,ACH_20240222.csv
PY-01555500,2024-02-22,104.81,ACH_20240222.csv
PY-01555501,2024-02-22,115.96,ACH_20240222.csv
PY-01555502,2024-02-22,138.26,ACH_20240222.csv
PY-01555503,2024-02-22,111.50,ACH_20240222.csv
PY-01555504,2024-02-22,182.86,ACH_20240222.csv
PY-01555505,2024-02-22,104.81,ACH_20240222.csv
PY-01555506,2024-02-22,115.96,ACH_20240222.csv
PY-01555507,2024-02-22,82.51,ACH_20240222.csv
PY-01555508,2024-02-22,111.50,ACH_20240222.csv
PY-01555509,2024-02-22,115.96,ACH_20240222.csv
PY-01555510,2024-02-22,104.81,ACH_20240222.csv
PY-01555511,2024-02-22,104.81,ACH_20240222.csv
PY-01555512,2024-02-22,115.96,ACH_20240222.csv
PY-01555513,2024-02-22,115.96,ACH_20240222.csv
PY-01555514,2024-02-22,115.96,ACH_20240222.csv
PY-01555515,2024-02-22,104.81,ACH_20240222.csv
PY-01555516,2024-02-22,104.81,ACH_20240222.csv
PY-01555517,2024-02-22,115.96,ACH_20240222.csv
PY-01555518,2024-02-22,115.96,ACH_20240222.csv
PY-01555519,2024-02-22,115.96,ACH_20240222.csv
PY-01555520,2024-02-22,115.96,ACH_20240222.csv
PY-01555521,2024-02-22,115.96,ACH_20240222.csv
PY-01555522,2024-02-22,88.09,ACH_20240222.csv
PY-01555523,2024-02-22,111.50,ACH_20240222.csv
PY-01555524,2024-02-22,82.51,ACH_20240222.csv
PY-01555525,2024-02-22,82.51,ACH_20240222.csv
PY-01555526,2024-02-22,104.81,ACH_20240222.csv
PY-01555527,2024-02-22,115.96,ACH_20240222.csv
PY-01555528,2024-02-22,82.51,ACH_20240222.csv
PY-01555529,2024-02-22,82.51,ACH_20240222.csv
PY-01555530,2024-02-22,104.81,ACH_20240222.csv
PY-01555531,2024-02-22,111.50,ACH_20240222.csv
PY-01555532,2024-02-22,115.96,ACH_20240222.csv
PY-01555533,2024-02-22,115.96,ACH_20240222.csv
PY-01555534,2024-02-22,115.96,ACH_20240222.csv
PY-01555535,2024-02-22,104.81,ACH_20240222.csv
PY-01555536,2024-02-22,115.96,ACH_20240222.csv
PY-01555537,2024-02-22,82.51,ACH_20240222.csv
PY-01555538,2024-02-22,104.81,ACH_20240222.csv
PY-01555539,2024-02-22,82.51,ACH_20240222.csv
PY-01555540,2024-02-22,82.51,ACH_20240222.csv
PY-01555541,2024-02-22,115.96,ACH_20240222.csv
PY-01555542,2024-02-22,104.81,ACH_20240222.csv
PY-01555543,2024-02-22,111.50,ACH_20240222.csv
PY-01555544,2024-02-22,115.96,ACH_20240222.csv
PY-01555545,2024-02-22,115.96,ACH_20240222.csv
PY-01555546,2024-02-22,115.96,ACH_20240222.csv
PY-01555547,2024-02-22,82.51,ACH_20240222.csv
PY-01555548,2024-02-22,115.96,ACH_20240222.csv
PY-01555549,2024-02-22,115.96,ACH_20240222.csv
PY-01555550,2024-02-22,115.96,ACH_20240222.csv
PY-01555551,2024-02-22,104.81,ACH_20240222.csv
PY-01555552,2024-02-22,104.81,ACH_20240222.csv
PY-01555553,2024-02-22,104.81,ACH_20240222.csv
PY-01555554,2024-02-22,115.96,ACH_20240222.csv
PY-01555555,2024-02-22,115.96,ACH_20240222.csv
PY-01555556,2024-02-22,115.96,ACH_20240222.csv
PY-01555557,2024-02-22,115.96,ACH_20240222.csv
PY-01555558,2024-02-22,115.96,ACH_20240222.csv
PY-01555559,2024-02-22,104.81,ACH_20240222.csv
PY-01555560,2024-02-22,111.50,ACH_20240222.csv
PY-01555561,2024-02-22,104.81,ACH_20240222.csv
PY-01555562,2024-02-22,82.51,ACH_20240222.csv
PY-01555563,2024-02-22,115.96,ACH_20240222.csv
PY-01555564,2024-02-22,104.81,ACH_20240222.csv
PY-01555565,2024-02-22,111.50,ACH_20240222.csv
PY-01555566,2024-02-22,115.96,ACH_20240222.csv
PY-01555567,2024-02-22,104.81,ACH_20240222.csv
PY-01555568,2024-02-22,115.96,ACH_20240222.csv
PY-01555569,2024-02-22,82.51,ACH_20240222.csv
PY-01555570,2024-02-22,111.50,ACH_20240222.csv
PY-01555571,2024-02-22,82.51,ACH_20240222.csv
PY-01555572,2024-02-22,82.51,ACH_20240222.csv
PY-01555573,2024-02-22,115.96,ACH_20240222.csv
PY-01555574,2024-02-22,111.50,ACH_20240222.csv
PY-01555575,2024-02-22,115.96,ACH_20240222.csv
PY-01555576,2024-02-22,104.81,ACH_20240222.csv
PY-01555577,2024-02-22,104.81,ACH_20240222.csv
PY-01555578,2024-02-22,115.96,ACH_20240222.csv
PY-01555579,2024-02-22,115.96,ACH_20240222.csv
PY-01555580,2024-02-22,115.96,ACH_20240222.csv
PY-01555581,2024-02-22,115.96,ACH_20240222.csv
PY-01555582,2024-02-22,115.96,ACH_20240222.csv
PY-01555583,2024-02-22,115.96,ACH_20240222.csv
PY-01555584,2024-02-22,115.96,ACH_20240222.csv
PY-01555585,2024-02-22,115.96,ACH_20240222.csv
PY-01555586,2024-02-22,115.96,ACH_20240222.csv
PY-01555587,2024-02-22,127.11,ACH_20240222.csv
PY-01555588,2024-02-22,104.81,ACH_20240222.csv
PY-01555589,2024-02-22,104.81,ACH_20240222.csv
PY-01555590,2024-02-22,111.50,ACH_20240222.csv
PY-01555591,2024-02-22,115.96,ACH_20240222.csv
PY-01555592,2024-02-22,115.96,ACH_20240222.csv
PY-01555593,2024-02-22,115.96,ACH_20240222.csv
PY-01555594,2024-02-22,115.96,ACH_20240222.csv
PY-01555595,2024-02-22,111.50,ACH_20240222.csv
PY-01555596,2024-02-22,115.96,ACH_20240222.csv
PY-01555597,2024-02-22,104.81,ACH_20240222.csv
PY-01555598,2024-02-22,115.96,ACH_20240222.csv
PY-01555599,2024-02-22,104.81,ACH_20240222.csv
PY-01555600,2024-02-22,115.96,ACH_20240222.csv
PY-01555601,2024-02-22,115.96,ACH_20240222.csv
PY-01555602,2024-02-22,82.51,ACH_20240222.csv
PY-01555603,2024-02-22,115.96,ACH_20240222.csv
PY-01555604,2024-02-22,115.96,ACH_20240222.csv
PY-01555605,2024-02-22,115.96,ACH_20240222.csv
PY-01555606,2024-02-22,82.51,ACH_20240222.csv
PY-01555607,2024-02-22,104.81,ACH_20240222.csv
PY-01555608,2024-02-22,115.96,ACH_20240222.csv
PY-01555609,2024-02-22,115.96,ACH_20240222.csv
PY-01555610,2024-02-22,115.96,ACH_20240222.csv
PY-01555611,2024-02-22,111.50,ACH_20240222.csv
PY-01555612,2024-02-22,104.81,ACH_20240222.csv
PY-01555613,2024-02-22,104.81,ACH_20240222.csv
PY-01555614,2024-02-22,115.96,ACH_20240222.csv
PY-01555615,2024-02-22,115.96,ACH_20240222.csv
PY-01555616,2024-02-22,115.96,ACH_20240222.csv
PY-01555617,2024-02-22,115.96,ACH_20240222.csv
PY-01555618,2024-02-22,104.81,ACH_20240222.csv
PY-01555619,2024-02-22,115.96,ACH_20240222.csv
PY-01555620,2024-02-22,115.96,ACH_20240222.csv
PY-01555621,2024-02-22,82.51,ACH_20240222.csv
PY-01555622,2024-02-22,115.96,ACH_20240222.csv
PY-01555623,2024-02-22,115.96,ACH_20240222.csv
PY-01555624,2024-02-22,104.81,ACH_20240222.csv
PY-01555625,2024-02-22,104.81,ACH_20240222.csv
PY-01555626,2024-02-22,115.96,ACH_20240222.csv
PY-01555627,2024-02-22,115.96,ACH_20240222.csv
PY-01555628,2024-02-22,143.84,ACH_20240222.csv
PY-01555629,2024-02-22,143.84,ACH_20240222.csv
PY-01555630,2024-02-22,111.50,ACH_20240222.csv
PY-01555631,2024-02-22,143.84,ACH_20240222.csv
PY-01555632,2024-02-22,143.84,ACH_20240222.csv
PY-01555633,2024-02-22,110.39,ACH_20240222.csv
PY-01555634,2024-02-22,60.77,ACH_20240222.csv
PY-01555635,2024-02-22,115.96,ACH_20240222.csv
PY-01555636,2024-02-22,82.51,ACH_20240222.csv
PY-01555637,2024-02-22,115.96,ACH_20240222.csv
PY-01555638,2024-02-22,104.81,ACH_20240222.csv
PY-01555639,2024-02-22,111.50,ACH_20240222.csv
PY-01555640,2024-02-22,115.96,ACH_20240222.csv
PY-01555641,2024-02-22,127.11,ACH_20240222.csv
PY-01555642,2024-02-22,111.50,ACH_20240222.csv
PY-01555643,2024-02-22,115.96,ACH_20240222.csv
PY-01555644,2024-02-22,115.96,ACH_20240222.csv
PY-01555645,2024-02-22,104.81,ACH_20240222.csv
PY-01555646,2024-02-22,115.96,ACH_20240222.csv
PY-01555647,2024-02-22,182.86,ACH_20240222.csv
PY-01555648,2024-02-22,104.81,ACH_20240222.csv
PY-01555649,2024-02-22,104.81,ACH_20240222.csv
PY-01555650,2024-02-22,82.51,ACH_20240222.csv
PY-01555651,2024-02-22,110.39,ACH_20240222.csv
PY-01555652,2024-02-22,88.09,ACH_20240222.csv
PY-01555653,2024-02-22,88.64,ACH_20240222.csv
PY-01555654,2024-02-22,104.81,ACH_20240222.csv
PY-01555655,2024-02-22,82.51,ACH_20240222.csv
PY-01556200,2024-02-23,177.29,ACH_20240223.csv
PY-01556246,2024-02-26,82.51,ACH_20240226.csv
PY-01556247,2024-02-26,82.51,ACH_20240226.csv
PY-01556769,2024-02-26,88.09,ACH_20240226.csv
PY-01556770,2024-02-26,54.64,ACH_20240226.csv
PY-01556771,2024-02-26,88.09,ACH_20240226.csv
PY-01556772,2024-02-26,76.94,ACH_20240226.csv
PY-01556773,2024-02-26,76.94,ACH_20240226.csv
PY-01556774,2024-02-26,76.94,ACH_20240226.csv
PY-01556775,2024-02-26,76.94,ACH_20240226.csv
PY-01556776,2024-02-26,44.03,ACH_20240226.csv
PY-01556777,2024-02-26,88.09,ACH_20240226.csv
PY-01556778,2024-02-26,88.09,ACH_20240226.csv
PY-01556779,2024-02-26,177.29,ACH_20240226.csv
PY-01556839,2024-02-27,76.94,ACH_20240227.csv
PY-01556840,2024-02-27,88.09,ACH_20240227.csv
PY-01556841,2024-02-27,76.94,ACH_20240227.csv
PY-01556842,2024-02-27,76.94,ACH_20240227.csv
PY-01556843,2024-02-27,54.64,ACH_20240227.csv
PY-01556844,2024-02-27,54.64,ACH_20240227.csv
PY-01556845,2024-02-27,54.64,ACH_20240227.csv
PY-01556846,2024-02-27,54.64,ACH_20240227.csv
PY-01556847,2024-02-27,76.94,ACH_20240227.csv
PY-01556848,2024-02-27,88.09,ACH_20240227.csv
PY-01556849,2024-02-27,76.94,ACH_20240227.csv
PY-01556850,2024-02-27,76.94,ACH_20240227.csv
PY-01556851,2024-02-27,76.94,ACH_20240227.csv
PY-01556852,2024-02-27,76.94,ACH_20240227.csv
PY-01556853,2024-02-27,76.94,ACH_20240227.csv
PY-01556854,2024-02-27,76.94,ACH_20240227.csv
PY-01556855,2024-02-27,76.94,ACH_20240227.csv
PY-01556856,2024-02-27,76.94,ACH_20240227.csv
PY-01556857,2024-02-27,76.94,ACH_20240227.csv
PY-01556858,2024-02-27,88.09,ACH_20240227.csv
PY-01556859,2024-02-27,83.63,ACH_20240227.csv
PY-01556860,2024-02-27,88.09,ACH_20240227.csv
PY-01556861,2024-02-27,88.09,ACH_20240227.csv
PY-01556862,2024-02-27,76.94,ACH_20240227.csv
PY-01556863,2024-02-27,88.09,ACH_20240227.csv
PY-01556864,2024-02-27,76.94,ACH_20240227.csv
PY-01556865,2024-02-27,88.09,ACH_20240227.csv
PY-01556866,2024-02-27,88.09,ACH_20240227.csv
PY-01556867,2024-02-27,88.09,ACH_20240227.csv
PY-01556868,2024-02-27,88.09,ACH_20240227.csv
PY-01556869,2024-02-27,177.29,ACH_20240227.csv
PY-01556870,2024-02-27,333.39,ACH_20240227.csv
PY-01556871,2024-02-27,110.39,ACH_20240227.csv
PY-01556872,2024-02-27,177.29,ACH_20240227.csv
PY-01556873,2024-02-27,88.09,ACH_20240227.csv
PY-01556874,2024-02-27,110.39,ACH_20240227.csv
PY-01556875,2024-02-27,110.39,ACH_20240227.csv
PY-01556950,2024-02-28,94.76,ACH_20240228.csv
PY-01556951,2024-02-28,83.61,ACH_20240228.csv
PY-01556952,2024-02-28,68.61,ACH_20240228.csv
PY-01556953,2024-02-28,68.61,ACH_20240228.csv
PY-01556954,2024-02-28,99.24,ACH_20240228.csv
PY-01556955,2024-02-28,76.94,ACH_20240228.csv
PY-01556956,2024-02-28,88.09,ACH_20240228.csv
PY-01556957,2024-02-28,76.94,ACH_20240228.csv
PY-01556958,2024-02-28,83.63,ACH_20240228.csv
PY-01556959,2024-02-28,88.09,ACH_20240228.csv
PY-01556960,2024-02-28,88.09,ACH_20240228.csv
PY-01556961,2024-02-28,76.94,ACH_20240228.csv
PY-01556962,2024-02-28,99.24,ACH_20240228.csv
PY-01556963,2024-02-28,76.94,ACH_20240228.csv
PY-01556964,2024-02-28,76.94,ACH_20240228.csv
PY-01556965,2024-02-28,88.09,ACH_20240228.csv
PY-01556966,2024-02-28,83.63,ACH_20240228.csv
PY-01556967,2024-02-28,88.09,ACH_20240228.csv
PY-01556968,2024-02-28,88.09,ACH_20240228.csv
PY-01556969,2024-02-28,83.63,ACH_20240228.csv
PY-01556970,2024-02-28,88.09,ACH_20240228.csv
PY-01556971,2024-02-28,83.63,ACH_20240228.csv
PY-01556972,2024-02-28,88.09,ACH_20240228.csv
PY-01556973,2024-02-28,88.09,ACH_20240228.csv
PY-01556974,2024-02-28,76.94,ACH_20240228.csv
PY-01556975,2024-02-28,83.63,ACH_20240228.csv
PY-01556976,2024-02-28,88.09,ACH_20240228.csv
PY-01556977,2024-02-28,54.64,ACH_20240228.csv
PY-01556978,2024-02-28,88.09,ACH_20240228.csv
PY-01556979,2024-02-28,76.94,ACH_20240228.csv
PY-01556980,2024-02-28,88.09,ACH_20240228.csv
PY-01556981,2024-02-28,88.09,ACH_20240228.csv
PY-01556982,2024-02-28,83.63,ACH_20240228.csv
PY-01556983,2024-02-28,83.63,ACH_20240228.csv
PY-01556984,2024-02-28,83.63,ACH_20240228.csv
PY-01556985,2024-02-28,83.63,ACH_20240228.csv
PY-01556986,2024-02-28,88.09,ACH_20240228.csv
PY-01556987,2024-02-28,76.94,ACH_20240228.csv
PY-01556988,2024-02-28,88.09,ACH_20240228.csv
PY-01556989,2024-02-28,83.63,ACH_20240228.csv
PY-01556990,2024-02-28,54.64,ACH_20240228.csv
PY-01556991,2024-02-28,88.09,ACH_20240228.csv
PY-01556992,2024-02-28,76.94,ACH_20240228.csv
PY-01556993,2024-02-28,76.94,ACH_20240228.csv
PY-01556994,2024-02-28,76.94,ACH_20240228.csv
PY-01556995,2024-02-28,88.09,ACH_20240228.csv
PY-01556996,2024-02-28,76.94,ACH_20240228.csv
PY-01556997,2024-02-28,54.64,ACH_20240228.csv
PY-01556998,2024-02-28,54.64,ACH_20240228.csv
PY-01556999,2024-02-28,54.64,ACH_20240228.csv
PY-01557000,2024-02-28,76.94,ACH_20240228.csv
PY-01557001,2024-02-28,76.94,ACH_20240228.csv
PY-01557002,2024-02-28,54.64,ACH_20240228.csv
PY-01557003,2024-02-28,76.94,ACH_20240228.csv
PY-01557004,2024-02-28,88.09,ACH_20240228.csv
PY-01557005,2024-02-28,88.09,ACH_20240228.csv
PY-01557006,2024-02-28,54.64,ACH_20240228.csv
PY-01557007,2024-02-28,54.64,ACH_20240228.csv
PY-01557008,2024-02-28,54.64,ACH_20240228.csv
PY-01557009,2024-02-28,88.09,ACH_20240228.csv
PY-01557010,2024-02-28,76.94,ACH_20240228.csv
PY-01557011,2024-02-28,76.94,ACH_20240228.csv
PY-01557012,2024-02-28,88.09,ACH_20240228.csv
PY-01557013,2024-02-28,76.94,ACH_20240228.csv
PY-01557014,2024-02-28,76.94,ACH_20240228.csv
PY-01557015,2024-02-28,83.63,ACH_20240228.csv
PY-01557016,2024-02-28,76.94,ACH_20240228.csv
PY-01557017,2024-02-28,76.94,ACH_20240228.csv
PY-01557018,2024-02-28,76.94,ACH_20240228.csv
PY-01557019,2024-02-28,76.94,ACH_20240228.csv
PY-01557020,2024-02-28,76.94,ACH_20240228.csv
PY-01557021,2024-02-28,76.94,ACH_20240228.csv
PY-01557022,2024-02-28,76.94,ACH_20240228.csv
PY-01557023,2024-02-28,88.09,ACH_20240228.csv
PY-01557024,2024-02-28,88.09,ACH_20240228.csv
PY-01557025,2024-02-28,54.64,ACH_20240228.csv
PY-01557026,2024-02-28,88.09,ACH_20240228.csv
PY-01557027,2024-02-28,88.09,ACH_20240228.csv
PY-01557028,2024-02-28,54.64,ACH_20240228.csv
PY-01557029,2024-02-28,54.64,ACH_20240228.csv
PY-01557030,2024-02-28,76.94,ACH_20240228.csv
PY-01557031,2024-02-28,54.64,ACH_20240228.csv
PY-01557032,2024-02-28,54.64,ACH_20240228.csv
PY-01557033,2024-02-28,54.64,ACH_20240228.csv
PY-01557034,2024-02-28,54.64,ACH_20240228.csv
PY-01557035,2024-02-28,54.64,ACH_20240228.csv
PY-01557036,2024-02-28,76.94,ACH_20240228.csv
PY-01557037,2024-02-28,76.94,ACH_20240228.csv
PY-01557038,2024-02-28,54.64,ACH_20240228.csv
PY-01557039,2024-02-28,83.63,ACH_20240228.csv
PY-01557040,2024-02-28,88.09,ACH_20240228.csv
PY-01557041,2024-02-28,88.09,ACH_20240228.csv
PY-01557042,2024-02-28,88.09,ACH_20240228.csv
PY-01557043,2024-02-28,76.94,ACH_20240228.csv
PY-01557044,2024-02-28,88.09,ACH_20240228.csv
PY-01557045,2024-02-28,83.63,ACH_20240228.csv
PY-01557046,2024-02-28,88.09,ACH_20240228.csv
PY-01557047,2024-02-28,76.94,ACH_20240228.csv
PY-01557048,2024-02-28,54.64,ACH_20240228.csv
PY-01557049,2024-02-28,54.64,ACH_20240228.csv
PY-01557050,2024-02-28,54.64,ACH_20240228.csv
PY-01557051,2024-02-28,88.09,ACH_20240228.csv
PY-01557052,2024-02-28,76.94,ACH_20240228.csv
PY-01557053,2024-02-28,88.09,ACH_20240228.csv
PY-01557054,2024-02-28,88.09,ACH_20240228.csv
PY-01557055,2024-02-28,88.09,ACH_20240228.csv
PY-01557056,2024-02-28,76.94,ACH_20240228.csv
PY-01557057,2024-02-28,76.94,ACH_20240228.csv
PY-01557058,2024-02-28,76.94,ACH_20240228.csv
PY-01557059,2024-02-28,88.09,ACH_20240228.csv
PY-01557060,2024-02-28,88.09,ACH_20240228.csv
PY-01557061,2024-02-28,76.94,ACH_20240228.csv
PY-01557062,2024-02-28,76.94,ACH_20240228.csv
PY-01557063,2024-02-28,76.94,ACH_20240228.csv
PY-01557064,2024-02-28,76.94,ACH_20240228.csv
PY-01557065,2024-02-28,76.94,ACH_20240228.csv
PY-01557066,2024-02-28,76.94,ACH_20240228.csv
PY-01557067,2024-02-28,88.09,ACH_20240228.csv
PY-01557068,2024-02-28,76.94,ACH_20240228.csv
PY-01557069,2024-02-28,88.09,ACH_20240228.csv
PY-01557070,2024-02-28,76.94,ACH_20240228.csv
PY-01557071,2024-02-28,88.09,ACH_20240228.csv
PY-01557072,2024-02-28,88.09,ACH_20240228.csv
PY-01557073,2024-02-28,88.09,ACH_20240228.csv
PY-01557074,2024-02-28,88.09,ACH_20240228.csv
PY-01557075,2024-02-28,76.94,ACH_20240228.csv
PY-01557076,2024-02-28,76.94,ACH_20240228.csv
PY-01557077,2024-02-28,76.94,ACH_20240228.csv
PY-01557078,2024-02-28,76.94,ACH_20240228.csv
PY-01557079,2024-02-28,76.94,ACH_20240228.csv
PY-01557080,2024-02-28,76.94,ACH_20240228.csv
PY-01557081,2024-02-28,76.94,ACH_20240228.csv
PY-01557082,2024-02-28,76.94,ACH_20240228.csv
PY-01557083,2024-02-28,76.94,ACH_20240228.csv
PY-01557084,2024-02-28,76.94,ACH_20240228.csv
PY-01557085,2024-02-28,76.94,ACH_20240228.csv
PY-01557086,2024-02-28,76.94,ACH_20240228.csv
PY-01557087,2024-02-28,76.94,ACH_20240228.csv
PY-01557088,2024-02-28,76.94,ACH_20240228.csv
PY-01557089,2024-02-28,76.94,ACH_20240228.csv
PY-01557090,2024-02-28,76.94,ACH_20240228.csv
PY-01557091,2024-02-28,76.94,ACH_20240228.csv
PY-01557092,2024-02-28,76.94,ACH_20240228.csv
PY-01557093,2024-02-28,76.94,ACH_20240228.csv
PY-01557094,2024-02-28,88.09,ACH_20240228.csv
PY-01557095,2024-02-28,76.94,ACH_20240228.csv
PY-01557096,2024-02-28,76.94,ACH_20240228.csv
PY-01557097,2024-02-28,76.94,ACH_20240228.csv
PY-01557098,2024-02-28,76.94,ACH_20240228.csv
PY-01557099,2024-02-28,44.03,ACH_20240228.csv
PY-01557100,2024-02-28,76.94,ACH_20240228.csv
PY-01557101,2024-02-28,76.94,ACH_20240228.csv
PY-01557102,2024-02-28,76.94,ACH_20240228.csv
PY-01557103,2024-02-28,76.94,ACH_20240228.csv
PY-01557104,2024-02-28,76.94,ACH_20240228.csv
PY-01557105,2024-02-28,88.09,ACH_20240228.csv
PY-01557106,2024-02-28,88.09,ACH_20240228.csv
PY-01557107,2024-02-28,76.94,ACH_20240228.csv
PY-01557108,2024-02-28,76.94,ACH_20240228.csv
PY-01557109,2024-02-28,88.09,ACH_20240228.csv
PY-01557110,2024-02-28,76.94,ACH_20240228.csv
PY-01557111,2024-02-28,44.03,ACH_20240228.csv
PY-01557112,2024-02-28,44.03,ACH_20240228.csv
PY-01557113,2024-02-28,154.99,ACH_20240228.csv
PY-01557114,2024-02-28,88.09,ACH_20240228.csv
PY-01557115,2024-02-28,88.09,ACH_20240228.csv
PY-01557116,2024-02-28,88.09,ACH_20240228.csv
PY-01557117,2024-02-28,88.09,ACH_20240228.csv
PY-01557118,2024-02-28,88.09,ACH_20240228.csv
PY-01557119,2024-02-28,88.09,ACH_20240228.csv
PY-01557120,2024-02-28,88.09,ACH_20240228.csv
PY-01557121,2024-02-28,88.09,ACH_20240228.csv
PY-01557122,2024-02-28,83.63,ACH_20240228.csv
PY-01557123,2024-02-28,88.09,ACH_20240228.csv
PY-01557124,2024-02-28,88.09,ACH_20240228.csv
